time,clock,sleep,execute,overrun,type
1520599967033718,1000,667,332,0,0
1520599967033989,1000,667,332,0,1
1520599967034026,1000,667,332,0,2
1520599967034049,1000,667,332,0,3
1520599967034051,1000,667,332,0,4
1520599967034736,1000,667,332,0,0
1520599967035005,1000,667,332,0,1
1520599967035041,1000,667,332,0,2
1520599967035064,1000,667,332,0,3
1520599967035066,1000,667,332,0,4
1520599967035753,1000,669,330,0,0
1520599967036023,1000,669,330,0,1
1520599967036058,1000,669,330,0,2
1520599967036081,1000,669,330,0,3
1520599967036083,1000,669,330,0,4
1520599967036771,1000,670,329,0,0
1520599967037039,1000,670,329,0,1
1520599967037111,1000,670,329,0,2
1520599967037136,1000,670,329,0,3
1520599967037138,1000,670,329,0,4
1520599967037790,1000,632,367,0,0
1520599967038060,1000,632,367,0,1
1520599967038095,1000,632,367,0,2
1520599967038119,1000,632,367,0,3
1520599967038121,1000,632,367,0,4
1520599967038807,1000,668,331,0,0
1520599967039076,1000,668,331,0,1
1520599967039111,1000,668,331,0,2
1520599967039135,1000,668,331,0,3
1520599967039136,1000,668,331,0,4
1520599967039824,1000,670,329,0,0
1520599967040093,1000,670,329,0,1
1520599967040130,1000,670,329,0,2
1520599967040154,1000,670,329,0,3
1520599967040155,1000,670,329,0,4
1520599967040842,1000,668,331,0,0
1520599967041116,1000,668,331,0,1
1520599967041151,1000,668,331,0,2
1520599967041175,1000,668,331,0,3
1520599967041176,1000,668,331,0,4
1520599967041859,1000,665,334,0,0
1520599967042128,1000,665,334,0,1
1520599967042199,1000,665,334,0,2
1520599967042225,1000,665,334,0,3
1520599967042226,1000,665,334,0,4
1520599967042877,1000,632,367,0,0
1520599967043147,1000,632,367,0,1
1520599967043183,1000,632,367,0,2
1520599967043206,1000,632,367,0,3
1520599967043208,1000,632,367,0,4
1520599967043895,1000,669,330,0,0
1520599967044165,1000,669,330,0,1
1520599967044200,1000,669,330,0,2
1520599967044223,1000,669,330,0,3
1520599967044225,1000,669,330,0,4
1520599967044921,1000,669,330,0,0
1520599967045192,1000,669,330,0,1
1520599967045240,1000,669,330,0,2
1520599967045264,1000,669,330,0,3
1520599967045265,1000,669,330,0,4
1520599967045939,1000,655,344,0,0
1520599967046208,1000,655,344,0,1
1520599967046243,1000,655,344,0,2
1520599967046267,1000,655,344,0,3
1520599967046268,1000,655,344,0,4
1520599967046956,1000,669,330,0,0
1520599967047225,1000,669,330,0,1
1520599967047299,1000,669,330,0,2
1520599967047324,1000,669,330,0,3
1520599967047325,1000,669,330,0,4
1520599967047975,1000,630,369,0,0
1520599967048244,1000,630,369,0,1
1520599967048280,1000,630,369,0,2
1520599967048304,1000,630,369,0,3
1520599967048305,1000,630,369,0,4
1520599967048991,1000,668,331,0,0
1520599967049261,1000,668,331,0,1
1520599967049297,1000,668,331,0,2
1520599967049321,1000,668,331,0,3
1520599967049322,1000,668,331,0,4
1520599967050008,1000,668,331,0,0
1520599967050278,1000,668,331,0,1
1520599967050313,1000,668,331,0,2
1520599967050336,1000,668,331,0,3
1520599967050338,1000,668,331,0,4
1520599967051026,1000,669,330,0,0
1520599967051296,1000,669,330,0,1
1520599967051331,1000,669,330,0,2
1520599967051355,1000,669,330,0,3
1520599967051356,1000,669,330,0,4
1520599967052043,1000,669,330,0,0
1520599967052312,1000,669,330,0,1
1520599967052384,1000,669,330,0,2
1520599967052410,1000,669,330,0,3
1520599967052412,1000,669,330,0,4
1520599967053060,1000,630,369,0,0
1520599967053330,1000,630,369,0,1
1520599967053366,1000,630,369,0,2
1520599967053390,1000,630,369,0,3
1520599967053392,1000,630,369,0,4
1520599967054077,1000,667,332,0,0
1520599967054348,1000,667,332,0,1
1520599967054402,1000,667,332,0,2
1520599967054426,1000,667,332,0,3
1520599967054427,1000,667,332,0,4
1520599967055095,1000,649,350,0,0
1520599967055366,1000,649,350,0,1
1520599967055400,1000,649,350,0,2
1520599967055423,1000,649,350,0,3
1520599967055425,1000,649,350,0,4
1520599967056112,1000,669,330,0,0
1520599967056382,1000,669,330,0,1
1520599967056453,1000,669,330,0,2
1520599967056478,1000,669,330,0,3
1520599967056479,1000,669,330,0,4
1520599967057129,1000,632,367,0,0
1520599967057400,1000,632,367,0,1
1520599967057436,1000,632,367,0,2
1520599967057460,1000,632,367,0,3
1520599967057462,1000,632,367,0,4
1520599967058146,1000,666,333,0,0
1520599967058416,1000,666,333,0,1
1520599967058452,1000,666,333,0,2
1520599967058475,1000,666,333,0,3
1520599967058476,1000,666,333,0,4
1520599967059164,1000,669,330,0,0
1520599967059434,1000,669,330,0,1
1520599967059471,1000,669,330,0,2
1520599967059495,1000,669,330,0,3
1520599967059496,1000,669,330,0,4
1520599967060182,1000,667,332,0,0
1520599967060451,1000,667,332,0,1
1520599967060487,1000,667,332,0,2
1520599967060510,1000,667,332,0,3
1520599967060512,1000,667,332,0,4
1520599967061198,1000,669,330,0,0
1520599967061469,1000,669,330,0,1
1520599967061540,1000,669,330,0,2
1520599967061566,1000,669,330,0,3
1520599967061567,1000,669,330,0,4
1520599967062216,1000,630,369,0,0
1520599967062487,1000,630,369,0,1
1520599967062523,1000,630,369,0,2
1520599967062546,1000,630,369,0,3
1520599967062548,1000,630,369,0,4
1520599967063234,1000,667,332,0,0
1520599967063503,1000,667,332,0,1
1520599967063539,1000,667,332,0,2
1520599967063562,1000,667,332,0,3
1520599967063564,1000,667,332,0,4
1520599967064251,1000,669,330,0,0
1520599967064521,1000,669,330,0,1
1520599967064556,1000,669,330,0,2
1520599967064580,1000,669,330,0,3
1520599967064581,1000,669,330,0,4
1520599967065268,1000,669,330,0,0
1520599967065539,1000,669,330,0,1
1520599967065574,1000,669,330,0,2
1520599967065598,1000,669,330,0,3
1520599967065599,1000,669,330,0,4
1520599967066286,1000,655,344,0,0
1520599967066557,1000,655,344,0,1
1520599967066630,1000,655,344,0,2
1520599967066655,1000,655,344,0,3
1520599967066656,1000,655,344,0,4
1520599967067304,1000,629,370,0,0
1520599967067575,1000,629,370,0,1
1520599967067611,1000,629,370,0,2
1520599967067635,1000,629,370,0,3
1520599967067636,1000,629,370,0,4
1520599967068322,1000,668,331,0,0
1520599967068592,1000,668,331,0,1
1520599967068626,1000,668,331,0,2
1520599967068650,1000,668,331,0,3
1520599967068651,1000,668,331,0,4
1520599967069338,1000,670,329,0,0
1520599967069609,1000,670,329,0,1
1520599967069644,1000,670,329,0,2
1520599967069667,1000,670,329,0,3
1520599967069668,1000,670,329,0,4
1520599967070356,1000,669,330,0,0
1520599967070626,1000,669,330,0,1
1520599967070661,1000,669,330,0,2
1520599967070684,1000,669,330,0,3
1520599967070686,1000,669,330,0,4
1520599967071373,1000,669,330,0,0
1520599967071643,1000,669,330,0,1
1520599967071714,1000,669,330,0,2
1520599967071739,1000,669,330,0,3
1520599967071741,1000,669,330,0,4
1520599967072392,1000,631,368,0,0
1520599967072662,1000,631,368,0,1
1520599967072700,1000,631,368,0,2
1520599967072724,1000,631,368,0,3
1520599967072725,1000,631,368,0,4
1520599967073408,1000,665,334,0,0
1520599967073678,1000,665,334,0,1
1520599967073715,1000,665,334,0,2
1520599967073739,1000,665,334,0,3
1520599967073740,1000,665,334,0,4
1520599967074426,1000,667,332,0,0
1520599967074696,1000,667,332,0,1
1520599967074731,1000,667,332,0,2
1520599967074754,1000,667,332,0,3
1520599967074756,1000,667,332,0,4
1520599967075443,1000,669,330,0,0
1520599967075713,1000,669,330,0,1
1520599967075747,1000,669,330,0,2
1520599967075771,1000,669,330,0,3
1520599967075772,1000,669,330,0,4
1520599967076460,1000,670,329,0,0
1520599967076729,1000,670,329,0,1
1520599967076801,1000,670,329,0,2
1520599967076826,1000,670,329,0,3
1520599967076827,1000,670,329,0,4
1520599967077477,1000,632,367,0,0
1520599967077748,1000,632,367,0,1
1520599967077783,1000,632,367,0,2
1520599967077807,1000,632,367,0,3
1520599967077808,1000,632,367,0,4
1520599967078494,1000,667,332,0,0
1520599967078763,1000,667,332,0,1
1520599967078798,1000,667,332,0,2
1520599967078822,1000,667,332,0,3
1520599967078823,1000,667,332,0,4
1520599967079511,1000,670,329,0,0
1520599967079781,1000,670,329,0,1
1520599967079816,1000,670,329,0,2
1520599967079840,1000,670,329,0,3
1520599967079841,1000,670,329,0,4
1520599967080529,1000,670,329,0,0
1520599967080798,1000,670,329,0,1
1520599967080835,1000,670,329,0,2
1520599967080858,1000,670,329,0,3
1520599967080859,1000,670,329,0,4
1520599967081545,1000,668,331,0,0
1520599967081815,1000,668,331,0,1
1520599967081887,1000,668,331,0,2
1520599967081912,1000,668,331,0,3
1520599967081914,1000,668,331,0,4
1520599967082563,1000,630,369,0,0
1520599967082832,1000,630,369,0,1
1520599967082868,1000,630,369,0,2
1520599967082891,1000,630,369,0,3
1520599967082893,1000,630,369,0,4
1520599967083581,1000,670,329,0,0
1520599967083850,1000,670,329,0,1
1520599967083885,1000,670,329,0,2
1520599967083909,1000,670,329,0,3
1520599967083910,1000,670,329,0,4
1520599967084598,1000,670,329,0,0
1520599967084868,1000,670,329,0,1
1520599967084903,1000,670,329,0,2
1520599967084940,1000,670,329,0,3
1520599967084942,1000,670,329,0,4
1520599967085616,1000,656,343,0,0
1520599967085885,1000,656,343,0,1
1520599967085922,1000,656,343,0,2
1520599967085946,1000,656,343,0,3
1520599967085947,1000,656,343,0,4
1520599967086633,1000,668,331,0,0
1520599967086903,1000,668,331,0,1
1520599967086990,1000,668,331,0,2
1520599967087015,1000,668,331,0,3
1520599967087017,1000,668,331,0,4
1520599967087652,1000,615,384,0,0
1520599967087922,1000,615,384,0,1
1520599967087957,1000,615,384,0,2
1520599967087981,1000,615,384,0,3
1520599967087982,1000,615,384,0,4
1520599967088669,1000,669,330,0,0
1520599967088939,1000,669,330,0,1
1520599967088975,1000,669,330,0,2
1520599967088999,1000,669,330,0,3
1520599967089000,1000,669,330,0,4
1520599967089687,1000,668,331,0,0
1520599967089956,1000,668,331,0,1
1520599967089991,1000,668,331,0,2
1520599967090015,1000,668,331,0,3
1520599967090017,1000,668,331,0,4
1520599967090704,1000,669,330,0,0
1520599967090974,1000,669,330,0,1
1520599967091009,1000,669,330,0,2
1520599967091033,1000,669,330,0,3
1520599967091034,1000,669,330,0,4
1520599967091722,1000,669,330,0,0
1520599967091992,1000,669,330,0,1
1520599967092064,1000,669,330,0,2
1520599967092090,1000,669,330,0,3
1520599967092091,1000,669,330,0,4
1520599967092740,1000,630,369,0,0
1520599967093010,1000,630,369,0,1
1520599967093047,1000,630,369,0,2
1520599967093070,1000,630,369,0,3
1520599967093072,1000,630,369,0,4
1520599967093758,1000,668,331,0,0
1520599967094028,1000,668,331,0,1
1520599967094063,1000,668,331,0,2
1520599967094086,1000,668,331,0,3
1520599967094088,1000,668,331,0,4
1520599967094776,1000,669,330,0,0
1520599967095046,1000,669,330,0,1
1520599967095080,1000,669,330,0,2
1520599967095104,1000,669,330,0,3
1520599967095105,1000,669,330,0,4
1520599967095793,1000,669,330,0,0
1520599967096063,1000,669,330,0,1
1520599967096098,1000,669,330,0,2
1520599967096122,1000,669,330,0,3
1520599967096123,1000,669,330,0,4
1520599967096811,1000,669,330,0,0
1520599967097092,1000,669,330,0,1
1520599967097163,1000,669,330,0,2
1520599967097189,1000,669,330,0,3
1520599967097190,1000,669,330,0,4
1520599967097829,1000,620,379,0,0
1520599967098100,1000,620,379,0,1
1520599967098138,1000,620,379,0,2
1520599967098161,1000,620,379,0,3
1520599967098162,1000,620,379,0,4
1520599967098847,1000,666,333,0,0
1520599967099117,1000,666,333,0,1
1520599967099154,1000,666,333,0,2
1520599967099178,1000,666,333,0,3
1520599967099179,1000,666,333,0,4
1520599967099864,1000,667,332,0,0
1520599967100134,1000,667,332,0,1
1520599967100169,1000,667,332,0,2
1520599967100193,1000,667,332,0,3
1520599967100195,1000,667,332,0,4
1520599967100882,1000,669,330,0,0
1520599967101151,1000,669,330,0,1
1520599967101186,1000,669,330,0,2
1520599967101210,1000,669,330,0,3
1520599967101211,1000,669,330,0,4
1520599967101899,1000,670,329,0,0
1520599967102169,1000,670,329,0,1
1520599967102241,1000,670,329,0,2
1520599967102266,1000,670,329,0,3
1520599967102267,1000,670,329,0,4
1520599967102918,1000,631,368,0,0
1520599967103188,1000,631,368,0,1
1520599967103223,1000,631,368,0,2
1520599967103248,1000,631,368,0,3
1520599967103249,1000,631,368,0,4
1520599967103935,1000,668,331,0,0
1520599967104205,1000,668,331,0,1
1520599967104240,1000,668,331,0,2
1520599967104264,1000,668,331,0,3
1520599967104265,1000,668,331,0,4
1520599967104952,1000,669,330,0,0
1520599967105222,1000,669,330,0,1
1520599967105263,1000,669,330,0,2
1520599967105287,1000,669,330,0,3
1520599967105288,1000,669,330,0,4
1520599967105969,1000,662,337,0,0
1520599967106239,1000,662,337,0,1
1520599967106274,1000,662,337,0,2
1520599967106298,1000,662,337,0,3
1520599967106299,1000,662,337,0,4
1520599967106987,1000,669,330,0,0
1520599967107257,1000,669,330,0,1
1520599967107329,1000,669,330,0,2
1520599967107354,1000,669,330,0,3
1520599967107356,1000,669,330,0,4
1520599967108005,1000,617,382,0,0
1520599967108276,1000,617,382,0,1
1520599967108313,1000,617,382,0,2
1520599967108337,1000,617,382,0,3
1520599967108338,1000,617,382,0,4
1520599967109021,1000,666,333,0,0
1520599967109292,1000,666,333,0,1
1520599967109327,1000,666,333,0,2
1520599967109351,1000,666,333,0,3
1520599967109352,1000,666,333,0,4
1520599967110039,1000,668,331,0,0
1520599967110308,1000,668,331,0,1
1520599967110343,1000,668,331,0,2
1520599967110366,1000,668,331,0,3
1520599967110368,1000,668,331,0,4
1520599967111056,1000,670,329,0,0
1520599967111325,1000,670,329,0,1
1520599967111360,1000,670,329,0,2
1520599967111383,1000,670,329,0,3
1520599967111385,1000,670,329,0,4
1520599967112073,1000,671,328,0,0
1520599967112342,1000,671,328,0,1
1520599967112420,1000,671,328,0,2
1520599967112446,1000,671,328,0,3
1520599967112447,1000,671,328,0,4
1520599967113090,1000,625,374,0,0
1520599967113361,1000,625,374,0,1
1520599967113397,1000,625,374,0,2
1520599967113421,1000,625,374,0,3
1520599967113422,1000,625,374,0,4
1520599967114108,1000,667,332,0,0
1520599967114377,1000,667,332,0,1
1520599967114412,1000,667,332,0,2
1520599967114436,1000,667,332,0,3
1520599967114437,1000,667,332,0,4
1520599967115125,1000,669,330,0,0
1520599967115394,1000,669,330,0,1
1520599967115429,1000,669,330,0,2
1520599967115452,1000,669,330,0,3
1520599967115453,1000,669,330,0,4
1520599967116143,1000,671,328,0,0
1520599967116411,1000,671,328,0,1
1520599967116446,1000,671,328,0,2
1520599967116469,1000,671,328,0,3
1520599967116471,1000,671,328,0,4
1520599967117159,1000,671,328,0,0
1520599967117428,1000,671,328,0,1
1520599967117500,1000,671,328,0,2
1520599967117526,1000,671,328,0,3
1520599967117527,1000,671,328,0,4
1520599967118177,1000,631,368,0,0
1520599967118448,1000,631,368,0,1
1520599967118484,1000,631,368,0,2
1520599967118508,1000,631,368,0,3
1520599967118509,1000,631,368,0,4
1520599967119195,1000,667,332,0,0
1520599967119465,1000,667,332,0,1
1520599967119499,1000,667,332,0,2
1520599967119523,1000,667,332,0,3
1520599967119525,1000,667,332,0,4
1520599967120212,1000,669,330,0,0
1520599967120482,1000,669,330,0,1
1520599967120518,1000,669,330,0,2
1520599967120542,1000,669,330,0,3
1520599967120543,1000,669,330,0,4
1520599967121229,1000,669,330,0,0
1520599967121499,1000,669,330,0,1
1520599967121536,1000,669,330,0,2
1520599967121559,1000,669,330,0,3
1520599967121561,1000,669,330,0,4
1520599967122246,1000,667,332,0,0
1520599967122517,1000,667,332,0,1
1520599967122589,1000,667,332,0,2
1520599967122614,1000,667,332,0,3
1520599967122615,1000,667,332,0,4
1520599967123264,1000,630,369,0,0
1520599967123535,1000,630,369,0,1
1520599967123571,1000,630,369,0,2
1520599967123595,1000,630,369,0,3
1520599967123596,1000,630,369,0,4
1520599967124282,1000,668,331,0,0
1520599967124552,1000,668,331,0,1
1520599967124606,1000,668,331,0,2
1520599967124630,1000,668,331,0,3
1520599967124632,1000,668,331,0,4
1520599967125298,1000,649,350,0,0
1520599967125569,1000,649,350,0,1
1520599967125604,1000,649,350,0,2
1520599967125628,1000,649,350,0,3
1520599967125629,1000,649,350,0,4
1520599967126316,1000,668,331,0,0
1520599967126586,1000,668,331,0,1
1520599967126658,1000,668,331,0,2
1520599967126683,1000,668,331,0,3
1520599967126685,1000,668,331,0,4
1520599967127334,1000,630,369,0,0
1520599967127605,1000,630,369,0,1
1520599967127641,1000,630,369,0,2
1520599967127664,1000,630,369,0,3
1520599967127666,1000,630,369,0,4
1520599967128352,1000,668,331,0,0
1520599967128621,1000,668,331,0,1
1520599967128670,1000,668,331,0,2
1520599967128695,1000,668,331,0,3
1520599967128696,1000,668,331,0,4
1520599967129368,1000,655,344,0,0
1520599967129639,1000,655,344,0,1
1520599967129674,1000,655,344,0,2
1520599967129698,1000,655,344,0,3
1520599967129700,1000,655,344,0,4
1520599967130386,1000,668,331,0,0
1520599967130656,1000,668,331,0,1
1520599967130691,1000,668,331,0,2
1520599967130715,1000,668,331,0,3
1520599967130716,1000,668,331,0,4
1520599967131404,1000,669,330,0,0
1520599967131673,1000,669,330,0,1
1520599967131744,1000,669,330,0,2
1520599967131770,1000,669,330,0,3
1520599967131771,1000,669,330,0,4
1520599967132422,1000,631,368,0,0
1520599967132692,1000,631,368,0,1
1520599967132728,1000,631,368,0,2
1520599967132751,1000,631,368,0,3
1520599967132753,1000,631,368,0,4
1520599967133438,1000,669,330,0,0
1520599967133709,1000,669,330,0,1
1520599967133745,1000,669,330,0,2
1520599967133769,1000,669,330,0,3
1520599967133770,1000,669,330,0,4
1520599967134456,1000,668,331,0,0
1520599967134725,1000,668,331,0,1
1520599967134760,1000,668,331,0,2
1520599967134784,1000,668,331,0,3
1520599967134785,1000,668,331,0,4
1520599967135473,1000,670,329,0,0
1520599967135743,1000,670,329,0,1
1520599967135777,1000,670,329,0,2
1520599967135801,1000,670,329,0,3
1520599967135802,1000,670,329,0,4
1520599967136490,1000,670,329,0,0
1520599967136760,1000,670,329,0,1
1520599967136833,1000,670,329,0,2
1520599967136858,1000,670,329,0,3
1520599967136859,1000,670,329,0,4
1520599967137507,1000,630,369,0,0
1520599967137778,1000,630,369,0,1
1520599967137816,1000,630,369,0,2
1520599967137840,1000,630,369,0,3
1520599967137841,1000,630,369,0,4
1520599967138524,1000,665,334,0,0
1520599967138794,1000,665,334,0,1
1520599967138829,1000,665,334,0,2
1520599967138852,1000,665,334,0,3
1520599967138854,1000,665,334,0,4
1520599967139542,1000,670,329,0,0
1520599967139811,1000,670,329,0,1
1520599967139846,1000,670,329,0,2
1520599967139870,1000,670,329,0,3
1520599967139871,1000,670,329,0,4
1520599967140559,1000,670,329,0,0
1520599967140829,1000,670,329,0,1
1520599967140864,1000,670,329,0,2
1520599967140887,1000,670,329,0,3
1520599967140889,1000,670,329,0,4
1520599967141575,1000,670,329,0,0
1520599967141846,1000,670,329,0,1
1520599967141917,1000,670,329,0,2
1520599967141942,1000,670,329,0,3
1520599967141944,1000,670,329,0,4
1520599967142594,1000,631,368,0,0
1520599967142865,1000,631,368,0,1
1520599967142900,1000,631,368,0,2
1520599967142924,1000,631,368,0,3
1520599967142925,1000,631,368,0,4
1520599967143612,1000,668,331,0,0
1520599967143881,1000,668,331,0,1
1520599967143917,1000,668,331,0,2
1520599967143941,1000,668,331,0,3
1520599967143942,1000,668,331,0,4
1520599967144629,1000,668,331,0,0
1520599967144899,1000,668,331,0,1
1520599967144945,1000,668,331,0,2
1520599967144969,1000,668,331,0,3
1520599967144970,1000,668,331,0,4
1520599967145646,1000,658,341,0,0
1520599967145916,1000,658,341,0,1
1520599967145951,1000,658,341,0,2
1520599967145975,1000,658,341,0,3
1520599967145977,1000,658,341,0,4
1520599967146664,1000,669,330,0,0
1520599967146933,1000,669,330,0,1
1520599967147004,1000,669,330,0,2
1520599967147030,1000,669,330,0,3
1520599967147032,1000,669,330,0,4
1520599967147682,1000,631,368,0,0
1520599967147953,1000,631,368,0,1
1520599967147988,1000,631,368,0,2
1520599967148012,1000,631,368,0,3
1520599967148013,1000,631,368,0,4
1520599967148699,1000,668,331,0,0
1520599967148969,1000,668,331,0,1
1520599967149004,1000,668,331,0,2
1520599967149027,1000,668,331,0,3
1520599967149041,1000,668,331,0,4
1520599967149717,1000,657,342,0,0
1520599967149987,1000,657,342,0,1
1520599967150024,1000,657,342,0,2
1520599967150047,1000,657,342,0,3
1520599967150049,1000,657,342,0,4
1520599967150734,1000,668,331,0,0
1520599967151003,1000,668,331,0,1
1520599967151040,1000,668,331,0,2
1520599967151064,1000,668,331,0,3
1520599967151065,1000,668,331,0,4
1520599967151752,1000,668,331,0,0
1520599967152021,1000,668,331,0,1
1520599967152093,1000,668,331,0,2
1520599967152118,1000,668,331,0,3
1520599967152120,1000,668,331,0,4
1520599967152771,1000,631,368,0,0
1520599967153041,1000,631,368,0,1
1520599967153078,1000,631,368,0,2
1520599967153101,1000,631,368,0,3
1520599967153103,1000,631,368,0,4
1520599967153788,1000,667,332,0,0
1520599967154058,1000,667,332,0,1
1520599967154093,1000,667,332,0,2
1520599967154117,1000,667,332,0,3
1520599967154118,1000,667,332,0,4
1520599967154806,1000,669,330,0,0
1520599967155075,1000,669,330,0,1
1520599967155110,1000,669,330,0,2
1520599967155134,1000,669,330,0,3
1520599967155136,1000,669,330,0,4
1520599967155823,1000,669,330,0,0
1520599967156094,1000,669,330,0,1
1520599967156129,1000,669,330,0,2
1520599967156152,1000,669,330,0,3
1520599967156154,1000,669,330,0,4
1520599967156841,1000,669,330,0,0
1520599967157115,1000,669,330,0,1
1520599967157186,1000,669,330,0,2
1520599967157211,1000,669,330,0,3
1520599967157213,1000,669,330,0,4
1520599967157859,1000,627,372,0,0
1520599967158129,1000,627,372,0,1
1520599967158164,1000,627,372,0,2
1520599967158188,1000,627,372,0,3
1520599967158189,1000,627,372,0,4
1520599967158877,1000,669,330,0,0
1520599967159147,1000,669,330,0,1
1520599967159182,1000,669,330,0,2
1520599967159205,1000,669,330,0,3
1520599967159206,1000,669,330,0,4
1520599967159894,1000,669,330,0,0
1520599967160164,1000,669,330,0,1
1520599967160199,1000,669,330,0,2
1520599967160223,1000,669,330,0,3
1520599967160224,1000,669,330,0,4
1520599967160921,1000,669,330,0,0
1520599967161192,1000,669,330,0,1
1520599967161229,1000,669,330,0,2
1520599967161252,1000,669,330,0,3
1520599967161254,1000,669,330,0,4
1520599967161938,1000,666,333,0,0
1520599967162208,1000,666,333,0,1
1520599967162280,1000,666,333,0,2
1520599967162305,1000,666,333,0,3
1520599967162306,1000,666,333,0,4
1520599967162957,1000,631,368,0,0
1520599967163227,1000,631,368,0,1
1520599967163263,1000,631,368,0,2
1520599967163286,1000,631,368,0,3
1520599967163287,1000,631,368,0,4
1520599967163974,1000,668,331,0,0
1520599967164244,1000,668,331,0,1
1520599967164280,1000,668,331,0,2
1520599967164304,1000,668,331,0,3
1520599967164306,1000,668,331,0,4
1520599967164990,1000,668,331,0,0
1520599967165260,1000,668,331,0,1
1520599967165296,1000,668,331,0,2
1520599967165320,1000,668,331,0,3
1520599967165321,1000,668,331,0,4
1520599967166008,1000,668,331,0,0
1520599967166277,1000,668,331,0,1
1520599967166312,1000,668,331,0,2
1520599967166336,1000,668,331,0,3
1520599967166337,1000,668,331,0,4
1520599967167025,1000,670,329,0,0
1520599967167295,1000,670,329,0,1
1520599967167367,1000,670,329,0,2
1520599967167393,1000,670,329,0,3
1520599967167394,1000,670,329,0,4
1520599967168044,1000,630,369,0,0
1520599967168314,1000,630,369,0,1
1520599967168350,1000,630,369,0,2
1520599967168373,1000,630,369,0,3
1520599967168375,1000,630,369,0,4
1520599967169060,1000,668,331,0,0
1520599967169330,1000,668,331,0,1
1520599967169366,1000,668,331,0,2
1520599967169390,1000,668,331,0,3
1520599967169391,1000,668,331,0,4
1520599967170077,1000,668,331,0,0
1520599967170346,1000,668,331,0,1
1520599967170412,1000,668,331,0,2
1520599967170436,1000,668,331,0,3
1520599967170438,1000,668,331,0,4
1520599967171095,1000,639,360,0,0
1520599967171366,1000,639,360,0,1
1520599967171400,1000,639,360,0,2
1520599967171423,1000,639,360,0,3
1520599967171425,1000,639,360,0,4
1520599967172113,1000,669,330,0,0
1520599967172382,1000,669,330,0,1
1520599967172454,1000,669,330,0,2
1520599967172479,1000,669,330,0,3
1520599967172481,1000,669,330,0,4
1520599967173130,1000,631,368,0,0
1520599967173401,1000,631,368,0,1
1520599967173439,1000,631,368,0,2
1520599967173462,1000,631,368,0,3
1520599967173464,1000,631,368,0,4
1520599967174147,1000,665,334,0,0
1520599967174417,1000,665,334,0,1
1520599967174452,1000,665,334,0,2
1520599967174476,1000,665,334,0,3
1520599967174477,1000,665,334,0,4
1520599967175165,1000,669,330,0,0
1520599967175434,1000,669,330,0,1
1520599967175469,1000,669,330,0,2
1520599967175492,1000,669,330,0,3
1520599967175493,1000,669,330,0,4
1520599967176182,1000,670,329,0,0
1520599967176452,1000,670,329,0,1
1520599967176487,1000,670,329,0,2
1520599967176510,1000,670,329,0,3
1520599967176512,1000,670,329,0,4
1520599967177199,1000,670,329,0,0
1520599967177469,1000,670,329,0,1
1520599967177543,1000,670,329,0,2
1520599967177568,1000,670,329,0,3
1520599967177570,1000,670,329,0,4
1520599967178217,1000,628,371,0,0
1520599967178488,1000,628,371,0,1
1520599967178524,1000,628,371,0,2
1520599967178547,1000,628,371,0,3
1520599967178549,1000,628,371,0,4
1520599967179235,1000,668,331,0,0
1520599967179504,1000,668,331,0,1
1520599967179538,1000,668,331,0,2
1520599967179563,1000,668,331,0,3
1520599967179564,1000,668,331,0,4
1520599967180252,1000,670,329,0,0
1520599967180522,1000,670,329,0,1
1520599967180556,1000,670,329,0,2
1520599967180579,1000,670,329,0,3
1520599967180581,1000,670,329,0,4
1520599967181268,1000,671,328,0,0
1520599967181538,1000,671,328,0,1
1520599967181573,1000,671,328,0,2
1520599967181597,1000,671,328,0,3
1520599967181598,1000,671,328,0,4
1520599967182286,1000,669,330,0,0
1520599967182556,1000,669,330,0,1
1520599967182627,1000,669,330,0,2
1520599967182653,1000,669,330,0,3
1520599967182654,1000,669,330,0,4
1520599967183304,1000,631,368,0,0
1520599967183575,1000,631,368,0,1
1520599967183610,1000,631,368,0,2
1520599967183634,1000,631,368,0,3
1520599967183635,1000,631,368,0,4
1520599967184321,1000,668,331,0,0
1520599967184591,1000,668,331,0,1
1520599967184625,1000,668,331,0,2
1520599967184649,1000,668,331,0,3
1520599967184650,1000,668,331,0,4
1520599967185338,1000,670,329,0,0
1520599967185607,1000,670,329,0,1
1520599967185643,1000,670,329,0,2
1520599967185667,1000,670,329,0,3
1520599967185668,1000,670,329,0,4
1520599967186355,1000,668,331,0,0
1520599967186624,1000,668,331,0,1
1520599967186659,1000,668,331,0,2
1520599967186682,1000,668,331,0,3
1520599967186684,1000,668,331,0,4
1520599967187372,1000,670,329,0,0
1520599967187642,1000,670,329,0,1
1520599967187713,1000,670,329,0,2
1520599967187738,1000,670,329,0,3
1520599967187740,1000,670,329,0,4
1520599967188391,1000,632,367,0,0
1520599967188661,1000,632,367,0,1
1520599967188698,1000,632,367,0,2
1520599967188721,1000,632,367,0,3
1520599967188723,1000,632,367,0,4
1520599967189407,1000,667,332,0,0
1520599967189677,1000,667,332,0,1
1520599967189712,1000,667,332,0,2
1520599967189736,1000,667,332,0,3
1520599967189737,1000,667,332,0,4
1520599967190424,1000,669,330,0,0
1520599967190695,1000,669,330,0,1
1520599967190731,1000,669,330,0,2
1520599967190755,1000,669,330,0,3
1520599967190770,1000,669,330,0,4
1520599967191442,1000,653,346,0,0
