time,core1,core2,core3,core4
000171,000010,000014,000009,000008
000172,000013,000016,000007,000015
000173,000010,000011,000012,000011
000174,000009,000007,000016,000018
000175,000012,000022,000009,000007
000176,000010,000013,000010,000014
000177,000008,000010,000007,000010
000178,000015,000011,000012,000017
000179,000011,000007,000014,000009
000180,000009,000016,000014,000010
000181,000013,000007,000012,000017
000182,000016,000012,000007,000011
000183,000010,000016,000005,000007
000184,000010,000006,000012,000015
000185,000015,000010,000009,000011
000186,000008,000011,000010,000010
000187,000005,000011,000008,000013
000188,000013,000011,000006,000008
000189,000009,000010,000014,000005
000190,000017,000017,000010,000013
000191,000008,000007,000014,000013
000192,000009,000015,000006,000008
000193,000014,000013,000007,000015
000194,000015,000016,000011,000014
000195,000013,000011,000012,000014
000196,000011,000006,000011,000006
000197,000015,000017,000014,000012
000198,000010,000010,000012,000009
000199,000010,000016,000018,000009
000200,000006,000008,000007,000007
000201,000018,000011,000003,000013
000202,000008,000012,000017,000008
000203,000011,000004,000011,000011
000204,000008,000011,000011,000014
000205,000009,000008,000017,000008
000206,000014,000007,000005,000006
000207,000011,000008,000005,000009
000208,000013,000005,000013,000011
000209,000011,000014,000016,000010
000210,000009,000012,000017,000015
000211,000010,000010,000013,000012
000212,000018,000007,000008,000013
000213,000008,000012,000009,000020
000214,000008,000005,000014,000017
000215,000007,000017,000011,000011
000216,000009,000008,000011,000011
000217,000004,000013,000007,000015
000218,000012,000009,000019,000013
000219,000007,000006,000009,000008
000220,000010,000018,000007,000007
000221,000016,000024,000010,000006
000222,000012,000008,000011,000007
000223,000013,000010,000008,000009
000224,000011,000010,000015,000010
000225,000013,000011,000011,000009
000226,000005,000014,000013,000012
000227,000014,000013,000011,000011
000228,000012,000005,000011,000012
000229,000011,000010,000008,000014
000230,000008,000009,000009,000016
000231,000012,000012,000015,000015
000232,000007,000010,000006,000014
000233,000014,000013,000011,000013
000234,000013,000010,000010,000010
000235,000005,000014,000011,000008
000236,000007,000009,000013,000009
000237,000007,000010,000008,000006
000238,000008,000013,000005,000011
000239,000007,000003,000008,000007
000240,000012,000011,000006,000012
000241,000008,000012,000007,000015
000242,000006,000014,000007,000010
000243,000013,000010,000014,000004
000244,000006,000017,000006,000005
000245,000011,000012,000014,000011
000246,000008,000012,000011,000007
000247,000011,000019,000010,000010
000248,000011,000009,000006,000008
000249,000010,000006,000009,000012
000250,000010,000014,000008,000009
000251,000008,000008,000004,000008
000252,000011,000004,000007,000011
000253,000007,000009,000010,000011
000254,000006,000007,000004,000009
000255,000011,000006,000011,000007
000256,000012,000009,000010,000009
000257,000002,000008,000010,000009
000258,000010,000008,000011,000004
000259,000011,000011,000004,000007
000260,000008,000008,000007,000007
000261,000011,000011,000008,000008
000262,000007,000006,000009,000006
000263,000011,000008,000009,000009
000264,000013,000007,000005,000010
000265,000007,000009,000007,000006
000266,000010,000012,000012,000006
000267,000009,000011,000004,000006
000268,000003,000010,000003,000006
000269,000003,000006,000007,000004
000270,000007,000006,000009,000009
000271,000005,000009,000002,000002
000272,000007,000006,000005,000014
000273,000009,000005,000008,000008
000274,000010,000006,000007,000005
000275,000015,000007,000012,000003
000276,000010,000007,000007,000004
000277,000007,000007,000003,000004
000278,000011,000008,000006,000012
000279,000009,000008,000010,000006
000280,000009,000009,000008,000001
000281,000006,000009,000007,000004
000282,000004,000012,000009,000000
000283,000011,000008,000005,000003
000284,000014,000008,000006,000006
000285,000004,000010,000008,000006
000286,000010,000002,000009,000003
000287,000008,000009,000006,000007
000288,000005,000003,000007,000004
000289,000008,000007,000005,000007
000290,000009,000004,000008,000004
000291,000002,000005,000008,000006
000292,000007,000004,000005,000002
000293,000009,000006,000006,000006
000294,000011,000005,000004,000005
000295,000010,000003,000007,000003
000296,000008,000005,000003,000002
000297,000009,000009,000010,000005
000298,000006,000009,000003,000008
000299,000006,000006,000004,000006
000300,000004,000004,000002,000006
000301,000006,000009,000005,000004
000302,000010,000007,000007,000007
000303,000005,000009,000006,000002
000304,000005,000008,000004,000007
000305,000006,000003,000008,000004
000306,000006,000009,000009,000007
000307,000009,000005,000005,000002
000308,000008,000002,000003,000005
000309,000010,000010,000006,000005
000310,000005,000003,000004,000004
000311,000006,000002,000009,000002
000312,000007,000003,000003,000001
000313,000002,000004,000006,000002
000314,000002,000006,000010,000004
000315,000004,000007,000006,000005
000316,000007,000012,000005,000004
000317,000005,000003,000007,000002
000318,000010,000003,000005,000005
000319,000006,000003,000002,000004
000320,000004,000005,000004,000006
000321,000010,000006,000000,000004
000322,000006,000009,000000,000005
000323,000011,000004,000004,000006
000324,000005,000006,000002,000007
000325,000001,000005,000008,000008
000326,000004,000006,000000,000004
000327,000003,000007,000002,000001
000328,000006,000003,000004,000003
000329,000005,000004,000006,000002
000330,000004,000008,000005,000004
000331,000007,000005,000003,000006
000332,000006,000005,000005,000001
000333,000005,000004,000004,000004
000334,000006,000006,000007,000004
000335,000010,000003,000005,000002
000336,000005,000005,000004,000004
000337,000010,000003,000003,000002
000338,000006,000011,000002,000004
000339,000002,000003,000004,000006
000340,000009,000000,000002,000007
000341,000004,000005,000008,000008
000342,000008,000006,000005,000007
000343,000003,000003,000003,000004
000344,000003,000006,000002,000009
000345,000004,000005,000001,000004
000346,000007,000005,000003,000003
000347,000005,000004,000006,000005
000348,000002,000003,000005,000004
000349,000004,000006,000005,000003
000350,000001,000003,000001,000005
000351,000002,000008,000004,000007
000352,000002,000003,000004,000003
000353,000003,000005,000000,000003
000354,000003,000003,000004,000002
000355,000003,000007,000008,000000
000356,000001,000004,000002,000002
000357,000007,000005,000005,000002
000358,000007,000004,000004,000002
000359,000003,000005,000002,000005
000360,000002,000006,000004,000006
000361,000006,000005,000000,000002
000362,000004,000002,000003,000004
000363,000007,000009,000001,000003
000364,000005,000004,000005,000006
000365,000004,000004,000008,000003
000366,000004,000002,000003,000001
000367,000005,000004,000003,000000
000368,000006,000004,000003,000004
000369,000002,000002,000003,000004
000370,000001,000001,000009,000004
000371,000004,000006,000003,000005
000372,000010,000006,000001,000005
000373,000003,000003,000002,000002
000374,000004,000006,000003,000002
000375,000000,000004,000002,000001
000376,000005,000003,000004,000004
000377,000005,000003,000004,000002
000378,000004,000007,000003,000001
000379,000004,000003,000000,000003
000380,000004,000006,000002,000002
000381,000003,000006,000003,000002
000382,000005,000003,000004,000002
000383,000001,000003,000002,000004
000384,000001,000004,000007,000002
000385,000005,000005,000002,000002
000386,000002,000000,000002,000003
000387,000001,000005,000006,000004
000388,000006,000002,000002,000004
000389,000007,000006,000003,000001
000390,000006,000003,000003,000001
000391,000000,000003,000003,000004
000392,000001,000001,000006,000007
000393,000003,000000,000002,000001
000394,000004,000006,000002,000001
000395,000006,000003,000001,000001
000396,000007,000004,000000,000005
000397,000006,000006,000000,000000
000398,000001,000003,000002,000001
000399,000005,000007,000001,000003
000400,000003,000006,000001,000002
000401,000003,000002,000006,000005
000402,000002,000004,000004,000003
000403,000006,000003,000005,000005
000404,000001,000003,000002,000002
000405,000003,000005,000005,000001
000406,000006,000007,000002,000002
000407,000005,000003,000001,000001
000408,000004,000002,000001,000002
000409,000002,000002,000001,000001
000410,000004,000004,000001,000003
000411,000007,000004,000003,000004
000412,000004,000007,000001,000003
000413,000003,000000,000003,000000
000414,000001,000000,000003,000000
000415,000003,000002,000003,000003
000416,000002,000002,000002,000001
000417,000003,000001,000000,000002
000418,000004,000006,000003,000005
000419,000002,000004,000005,000002
000420,000003,000006,000005,000005
000421,000000,000001,000001,000002
000422,000002,000003,000002,000001
000423,000003,000005,000002,000000
000424,000004,000002,000003,000004
000425,000004,000004,000000,000002
000426,000001,000005,000001,000001
000427,000001,000002,000001,000002
000428,000004,000001,000003,000001
000429,000003,000004,000001,000002
000430,000003,000005,000003,000000
000431,000003,000001,000002,000001
000432,000004,000005,000000,000002
000433,000004,000004,000004,000002
000434,000004,000001,000002,000002
000435,000001,000003,000004,000001
000436,000002,000004,000003,000003
000437,000003,000002,000002,000002
000438,000004,000002,000001,000001
000439,000004,000004,000000,000001
000440,000004,000002,000001,000001
000441,000003,000003,000001,000001
000442,000002,000003,000000,000001
000443,000001,000000,000000,000002
000444,000003,000008,000001,000002
000445,000000,000001,000000,000003
000446,000006,000002,000003,000002
000447,000003,000004,000003,000001
000448,000003,000001,000000,000001
000449,000004,000002,000004,000000
000450,000003,000000,000001,000001
000451,000003,000003,000001,000004
000452,000001,000002,000002,000001
000453,000001,000001,000002,000003
000454,000004,000002,000003,000001
000455,000001,000003,000003,000001
000456,000002,000001,000001,000000
000457,000003,000002,000000,000000
000458,000004,000002,000002,000003
000459,000001,000002,000000,000002
000460,000004,000001,000006,000001
000461,000001,000002,000003,000001
000462,000002,000003,000000,000002
000463,000000,000000,000001,000001
000464,000002,000004,000003,000002
000465,000003,000003,000002,000002
000466,000005,000002,000002,000001
000467,000001,000002,000001,000000
000468,000001,000001,000001,000000
000469,000001,000000,000000,000001
000470,000001,000002,000000,000002
000471,000002,000001,000001,000000
000472,000001,000000,000003,000001
000473,000001,000002,000000,000003
000474,000003,000003,000001,000001
000475,000001,000001,000000,000001
000476,000001,000003,000002,000002
000477,000002,000002,000001,000000
000478,000001,000001,000000,000001
000479,000003,000002,000001,000002
000480,000003,000003,000002,000001
000481,000003,000000,000001,000001
000482,000005,000000,000000,000001
000483,000002,000002,000000,000000
000484,000000,000002,000000,000000
000485,000000,000002,000000,000004
000486,000002,000003,000000,000001
000487,000002,000003,000002,000001
000488,000003,000001,000002,000002
000489,000003,000001,000003,000002
000490,000002,000002,000001,000000
000491,000004,000004,000000,000001
000492,000002,000005,000002,000000
000493,000003,000002,000001,000003
000494,000004,000003,000001,000001
000495,000001,000002,000000,000001
000496,000003,000002,000002,000001
000497,000002,000001,000001,000000
000498,000003,000000,000002,000001
000499,000001,000000,000002,000002
