time,core1,core2,core3,core4
000171,000025,000025,000022,000031
000172,000023,000032,000016,000017
000173,000030,000020,000022,000021
000174,000031,000014,000022,000022
000175,000026,000037,000023,000024
000176,000019,000025,000019,000030
000177,000035,000019,000035,000024
000178,000031,000012,000026,000018
000179,000025,000015,000034,000019
000180,000030,000027,000026,000023
000181,000019,000011,000019,000024
000182,000020,000016,000018,000020
000183,000023,000024,000022,000023
000184,000028,000021,000015,000020
000185,000023,000025,000027,000023
000186,000036,000021,000025,000021
000187,000026,000024,000024,000022
000188,000018,000023,000028,000024
000189,000019,000023,000025,000023
000190,000022,000016,000033,000022
000191,000034,000027,000020,000026
000192,000029,000019,000029,000022
000193,000023,000016,000027,000022
000194,000023,000019,000017,000028
000195,000018,000027,000014,000017
000196,000025,000017,000021,000024
000197,000021,000021,000021,000026
000198,000026,000016,000012,000019
000199,000027,000019,000017,000020
000200,000022,000018,000020,000026
000201,000019,000017,000020,000021
000202,000015,000022,000023,000018
000203,000024,000015,000017,000024
000204,000023,000025,000020,000029
000205,000017,000013,000015,000027
000206,000018,000020,000021,000014
000207,000022,000020,000012,000023
000208,000024,000024,000019,000021
000209,000021,000030,000018,000021
000210,000025,000024,000018,000013
000211,000023,000023,000009,000017
000212,000020,000017,000014,000016
000213,000024,000017,000015,000016
000214,000031,000021,000023,000023
000215,000021,000019,000015,000023
000216,000025,000020,000012,000020
000217,000029,000019,000019,000023
000218,000014,000018,000014,000018
000219,000020,000012,000009,000015
000220,000018,000012,000012,000025
000221,000022,000012,000018,000018
000222,000029,000010,000012,000018
000223,000021,000015,000011,000012
000224,000019,000023,000014,000019
000225,000023,000008,000018,000017
000226,000018,000013,000013,000020
000227,000014,000007,000023,000018
000228,000027,000017,000013,000016
000229,000022,000010,000019,000017
000230,000017,000022,000018,000019
000231,000011,000016,000018,000012
000232,000022,000018,000016,000016
000233,000021,000022,000019,000023
000234,000013,000019,000015,000008
000235,000025,000013,000017,000014
000236,000014,000017,000017,000018
000237,000023,000018,000015,000018
000238,000010,000024,000012,000020
000239,000015,000016,000012,000017
000240,000016,000017,000013,000013
000241,000017,000015,000009,000017
000242,000026,000018,000016,000018
000243,000019,000019,000020,000013
000244,000016,000017,000020,000012
000245,000017,000013,000013,000014
000246,000019,000020,000023,000017
000247,000016,000014,000012,000016
000248,000015,000018,000011,000008
000249,000018,000025,000014,000012
000250,000016,000016,000013,000005
000251,000017,000022,000012,000016
000252,000017,000011,000010,000012
000253,000016,000022,000012,000010
000254,000026,000016,000018,000011
000255,000020,000023,000013,000015
000256,000013,000017,000010,000014
000257,000011,000019,000007,000015
000258,000009,000020,000014,000015
000259,000011,000015,000008,000013
000260,000016,000012,000017,000013
000261,000019,000017,000018,000012
000262,000014,000014,000011,000008
000263,000010,000012,000011,000013
000264,000009,000011,000010,000008
000265,000017,000011,000016,000015
000266,000011,000018,000014,000008
000267,000011,000017,000009,000011
000268,000021,000018,000018,000013
000269,000015,000021,000009,000009
000270,000013,000018,000011,000009
000271,000015,000020,000014,000011
000272,000015,000018,000013,000007
000273,000014,000015,000011,000013
000274,000014,000017,000015,000012
000275,000013,000014,000013,000012
000276,000009,000009,000025,000012
000277,000010,000017,000013,000011
000278,000011,000014,000004,000013
000279,000016,000015,000014,000013
000280,000013,000017,000013,000009
000281,000013,000010,000011,000009
000282,000017,000010,000009,000014
000283,000009,000013,000008,000006
000284,000011,000016,000008,000006
000285,000016,000015,000012,000010
000286,000015,000019,000019,000006
000287,000014,000012,000013,000005
000288,000014,000010,000013,000008
000289,000014,000009,000009,000012
000290,000020,000014,000015,000007
000291,000016,000008,000012,000005
000292,000010,000014,000008,000009
000293,000007,000023,000005,000011
000294,000015,000012,000007,000004
000295,000009,000017,000011,000010
000296,000014,000007,000008,000004
000297,000011,000016,000009,000008
000298,000010,000014,000005,000008
000299,000005,000014,000012,000009
000300,000003,000013,000013,000012
000301,000013,000013,000008,000012
000302,000015,000012,000008,000013
000303,000011,000012,000017,000008
000304,000008,000015,000013,000014
000305,000010,000014,000014,000016
000306,000006,000015,000009,000008
000307,000007,000012,000010,000006
000308,000010,000015,000007,000013
000309,000005,000010,000013,000004
000310,000012,000014,000004,000015
000311,000005,000011,000011,000006
000312,000013,000013,000007,000003
000313,000006,000013,000009,000012
000314,000005,000007,000008,000007
000315,000006,000012,000009,000007
000316,000012,000007,000008,000008
000317,000007,000010,000009,000012
000318,000008,000010,000013,000004
000319,000009,000012,000005,000010
000320,000007,000011,000014,000005
000321,000003,000010,000010,000009
000322,000004,000007,000009,000007
000323,000008,000009,000010,000010
000324,000005,000014,000013,000004
000325,000012,000008,000008,000002
000326,000005,000008,000005,000007
000327,000011,000013,000011,000007
000328,000007,000010,000006,000003
000329,000007,000014,000006,000005
000330,000011,000016,000009,000006
000331,000008,000008,000011,000002
000332,000008,000010,000012,000008
000333,000011,000013,000007,000006
000334,000006,000012,000005,000009
000335,000009,000013,000008,000007
000336,000009,000008,000006,000001
000337,000012,000013,000009,000004
000338,000004,000017,000008,000003
000339,000009,000013,000006,000003
000340,000013,000011,000008,000008
000341,000014,000012,000008,000004
000342,000008,000012,000013,000002
000343,000005,000010,000010,000008
000344,000005,000010,000008,000007
000345,000009,000011,000010,000003
000346,000006,000013,000010,000003
000347,000004,000013,000007,000002
000348,000016,000009,000004,000000
000349,000008,000016,000005,000007
000350,000013,000008,000004,000003
000351,000005,000006,000009,000005
000352,000006,000010,000004,000007
000353,000004,000017,000010,000003
000354,000014,000010,000005,000002
000355,000006,000006,000009,000006
000356,000005,000005,000005,000005
000357,000006,000008,000008,000003
000358,000005,000011,000002,000004
000359,000009,000010,000012,000006
000360,000008,000007,000003,000002
000361,000010,000006,000006,000006
000362,000004,000012,000004,000004
000363,000005,000015,000005,000004
000364,000012,000007,000005,000010
000365,000011,000012,000006,000003
000366,000008,000006,000010,000006
000367,000000,000007,000005,000003
000368,000009,000009,000005,000007
000369,000009,000008,000008,000005
000370,000005,000008,000005,000002
000371,000008,000006,000005,000003
000372,000005,000007,000002,000005
000373,000010,000009,000007,000004
000374,000005,000011,000003,000004
000375,000005,000009,000008,000002
000376,000014,000010,000005,000005
000377,000009,000013,000008,000007
000378,000007,000005,000010,000002
000379,000012,000002,000002,000006
000380,000004,000014,000006,000005
000381,000004,000009,000004,000006
000382,000004,000007,000003,000002
000383,000008,000012,000005,000005
000384,000007,000010,000004,000002
000385,000009,000011,000005,000008
000386,000006,000005,000006,000005
000387,000006,000012,000002,000002
000388,000007,000011,000004,000003
000389,000006,000008,000008,000005
000390,000005,000008,000004,000003
000391,000004,000012,000002,000002
000392,000010,000007,000003,000006
000393,000005,000011,000004,000002
000394,000003,000010,000002,000002
000395,000004,000004,000005,000006
000396,000006,000014,000009,000002
000397,000004,000008,000001,000007
000398,000009,000008,000002,000007
000399,000005,000016,000005,000006
000400,000005,000016,000006,000004
000401,000006,000006,000002,000002
000402,000004,000007,000002,000003
000403,000006,000006,000004,000007
000404,000005,000006,000004,000006
000405,000005,000016,000004,000004
000406,000003,000010,000004,000003
000407,000009,000009,000005,000004
000408,000003,000007,000005,000005
000409,000002,000013,000002,000002
000410,000003,000008,000003,000007
000411,000007,000003,000002,000006
000412,000005,000005,000001,000002
000413,000006,000005,000005,000003
000414,000007,000006,000002,000003
000415,000001,000006,000003,000005
000416,000004,000005,000007,000001
000417,000007,000006,000003,000002
000418,000007,000007,000005,000004
000419,000002,000011,000007,000006
000420,000004,000004,000003,000002
000421,000004,000008,000006,000004
000422,000004,000004,000005,000004
000423,000001,000005,000001,000000
000424,000009,000011,000005,000003
000425,000004,000005,000003,000002
000426,000007,000008,000004,000006
000427,000003,000003,000004,000007
000428,000005,000008,000001,000006
000429,000008,000005,000003,000010
000430,000010,000014,000003,000007
000431,000005,000005,000002,000001
000432,000005,000006,000005,000004
000433,000003,000003,000004,000006
000434,000005,000007,000006,000007
000435,000003,000003,000003,000006
000436,000003,000004,000005,000006
000437,000003,000003,000001,000001
000438,000005,000004,000006,000002
000439,000004,000004,000003,000002
000440,000005,000006,000003,000003
000441,000003,000008,000002,000005
000442,000004,000003,000005,000004
000443,000001,000003,000005,000002
000444,000003,000004,000004,000005
000445,000005,000004,000001,000002
000446,000005,000001,000003,000004
000447,000006,000003,000003,000001
000448,000008,000004,000003,000003
000449,000006,000008,000002,000000
000450,000005,000002,000002,000003
000451,000002,000002,000001,000002
000452,000006,000010,000006,000001
000453,000010,000006,000004,000004
000454,000006,000003,000005,000001
000455,000004,000001,000004,000003
000456,000002,000003,000002,000002
000457,000007,000001,000000,000004
000458,000008,000007,000002,000005
000459,000006,000004,000005,000003
000460,000004,000002,000004,000002
000461,000007,000003,000002,000002
000462,000003,000004,000001,000001
000463,000005,000001,000002,000002
000464,000002,000006,000002,000004
000465,000006,000004,000004,000005
000466,000003,000004,000002,000002
000467,000006,000006,000006,000000
000468,000004,000007,000003,000006
000469,000003,000003,000005,000001
000470,000004,000001,000003,000001
000471,000002,000007,000004,000002
000472,000007,000004,000001,000004
000473,000002,000003,000003,000000
000474,000010,000004,000001,000003
000475,000001,000002,000002,000002
000476,000003,000000,000006,000003
000477,000002,000008,000004,000003
000478,000004,000002,000004,000004
000479,000005,000005,000004,000008
000480,000002,000004,000003,000003
000481,000001,000003,000005,000003
000482,000008,000005,000004,000004
000483,000005,000002,000001,000003
000484,000004,000003,000003,000001
000485,000003,000005,000006,000006
000486,000005,000003,000003,000002
000487,000003,000005,000004,000002
000488,000005,000001,000000,000005
000489,000004,000002,000002,000001
000490,000006,000001,000003,000002
000491,000003,000007,000004,000005
000492,000004,000005,000004,000002
000493,000001,000003,000002,000005
000494,000003,000003,000002,000001
000495,000003,000005,000004,000000
000496,000002,000004,000006,000006
000497,000006,000002,000003,000004
000498,000002,000001,000000,000002
000499,000005,000003,000002,000000
