time,core1,core2,core3,core4
000169,000038,000052,000047,000056
000170,000052,000048,000056,000048
000171,000034,000058,000054,000057
000172,000036,000044,000061,000055
000173,000051,000041,000052,000062
000174,000040,000043,000057,000047
000175,000057,000057,000067,000059
000176,000040,000053,000041,000068
000177,000037,000042,000071,000051
000178,000046,000034,000054,000048
000179,000035,000040,000053,000061
000180,000042,000036,000037,000047
000181,000042,000033,000040,000059
000182,000052,000047,000044,000054
000183,000050,000040,000043,000048
000184,000037,000054,000044,000043
000185,000047,000036,000035,000041
000186,000029,000033,000031,000046
000187,000046,000047,000041,000042
000188,000053,000045,000049,000053
000189,000038,000037,000042,000041
000190,000031,000041,000046,000042
000191,000024,000053,000049,000040
000192,000043,000028,000048,000044
000193,000038,000037,000036,000036
000194,000058,000029,000048,000039
000195,000049,000035,000052,000044
000196,000048,000029,000042,000040
000197,000044,000025,000037,000054
000198,000053,000031,000040,000052
000199,000041,000031,000045,000043
000200,000057,000031,000046,000054
000201,000046,000037,000045,000055
000202,000047,000030,000037,000050
000203,000048,000032,000040,000044
000204,000048,000026,000042,000045
000205,000041,000032,000045,000033
000206,000044,000047,000034,000053
000207,000042,000042,000044,000049
000208,000040,000050,000044,000048
000209,000042,000038,000026,000040
000210,000042,000039,000041,000037
000211,000043,000032,000050,000044
000212,000045,000027,000040,000065
000213,000035,000033,000045,000050
000214,000043,000033,000033,000038
000215,000051,000029,000045,000051
000216,000045,000031,000047,000037
000217,000048,000023,000047,000046
000218,000048,000032,000043,000059
000219,000049,000031,000034,000049
000220,000049,000034,000043,000047
000221,000056,000038,000043,000065
000222,000042,000036,000050,000063
000223,000035,000034,000049,000054
000224,000066,000037,000050,000041
000225,000057,000031,000043,000047
000226,000051,000040,000049,000051
000227,000049,000041,000060,000053
000228,000053,000037,000040,000041
000229,000046,000039,000040,000052
000230,000047,000025,000034,000046
000231,000040,000026,000045,000031
000232,000054,000035,000035,000048
000233,000053,000041,000041,000039
000234,000038,000039,000043,000035
000235,000040,000042,000039,000041
000236,000044,000038,000044,000035
000237,000047,000037,000036,000038
000238,000041,000025,000035,000029
000239,000039,000040,000027,000041
000240,000039,000033,000025,000031
000241,000030,000033,000029,000038
000242,000046,000043,000026,000037
000243,000040,000020,000031,000026
000244,000034,000043,000041,000032
000245,000039,000027,000043,000023
000246,000037,000037,000022,000033
000247,000033,000039,000025,000030
000248,000030,000035,000020,000029
000249,000040,000035,000032,000025
000250,000035,000026,000025,000021
000251,000043,000030,000019,000033
000252,000027,000024,000024,000027
000253,000052,000028,000028,000027
000254,000040,000024,000028,000034
000255,000045,000022,000026,000024
000256,000042,000027,000039,000036
000257,000033,000023,000028,000027
000258,000040,000033,000020,000032
000259,000035,000033,000030,000027
000260,000043,000031,000027,000025
000261,000054,000024,000030,000038
000262,000035,000016,000036,000036
000263,000050,000028,000031,000029
000264,000043,000032,000020,000037
000265,000041,000020,000015,000025
000266,000036,000027,000019,000034
000267,000038,000017,000026,000027
000268,000040,000030,000033,000036
000269,000038,000015,000023,000016
000270,000040,000024,000022,000016
000271,000039,000015,000030,000023
000272,000035,000027,000033,000024
000273,000043,000025,000025,000023
000274,000035,000028,000017,000029
000275,000032,000018,000016,000023
000276,000027,000017,000014,000024
000277,000039,000023,000023,000035
000278,000030,000021,000015,000021
000279,000029,000016,000022,000034
000280,000036,000024,000028,000024
000281,000038,000018,000026,000018
000282,000023,000021,000024,000026
000283,000027,000017,000021,000016
000284,000034,000012,000022,000020
000285,000026,000013,000017,000019
000286,000022,000017,000015,000022
000287,000018,000018,000025,000011
000288,000021,000019,000030,000016
000289,000030,000017,000019,000020
000290,000024,000019,000019,000014
000291,000027,000014,000015,000017
000292,000013,000021,000020,000020
000293,000019,000012,000024,000009
000294,000017,000021,000020,000015
000295,000019,000011,000013,000012
000296,000013,000011,000012,000016
000297,000010,000025,000018,000009
000298,000017,000016,000007,000010
000299,000022,000009,000014,000014
000300,000012,000017,000012,000013
000301,000016,000013,000019,000010
000302,000014,000015,000016,000011
000303,000018,000017,000023,000018
000304,000016,000012,000013,000014
000305,000022,000014,000023,000016
000306,000024,000012,000019,000013
000307,000015,000017,000015,000006
000308,000015,000012,000020,000014
000309,000019,000017,000019,000014
000310,000017,000006,000011,000008
000311,000018,000016,000010,000006
000312,000026,000019,000011,000011
000313,000024,000023,000016,000011
000314,000020,000014,000012,000014
000315,000027,000018,000013,000010
000316,000017,000013,000010,000011
000317,000024,000017,000012,000008
000318,000013,000011,000014,000011
000319,000019,000016,000013,000011
000320,000017,000021,000011,000013
000321,000017,000015,000013,000012
000322,000016,000016,000013,000018
000323,000024,000014,000008,000011
000324,000010,000013,000014,000013
000325,000013,000015,000012,000009
000326,000018,000014,000007,000005
000327,000013,000011,000013,000012
000328,000015,000008,000010,000006
000329,000018,000010,000005,000011
000330,000008,000015,000007,000009
000331,000016,000015,000006,000004
000332,000014,000007,000011,000012
000333,000012,000012,000015,000008
000334,000015,000009,000013,000011
000335,000030,000012,000012,000013
000336,000014,000008,000006,000003
000337,000009,000015,000007,000004
000338,000019,000012,000011,000008
000339,000013,000009,000009,000010
000340,000015,000005,000008,000008
000341,000009,000009,000007,000013
000342,000005,000008,000014,000008
000343,000012,000004,000010,000012
000344,000012,000011,000009,000011
000345,000010,000005,000007,000004
000346,000009,000013,000012,000006
000347,000009,000017,000011,000010
000348,000009,000015,000009,000015
000349,000017,000012,000004,000013
000350,000007,000004,000010,000008
000351,000012,000005,000011,000010
000352,000007,000008,000007,000010
000353,000006,000007,000011,000004
000354,000010,000008,000009,000004
000355,000010,000006,000013,000008
000356,000011,000015,000020,000009
000357,000010,000009,000007,000010
000358,000012,000004,000013,000005
000359,000012,000012,000013,000010
000360,000009,000010,000008,000004
000361,000007,000005,000015,000008
000362,000010,000012,000015,000009
000363,000008,000017,000009,000007
000364,000008,000004,000008,000004
000365,000012,000011,000011,000008
000366,000007,000011,000011,000005
000367,000008,000013,000007,000006
000368,000006,000011,000011,000005
000369,000005,000012,000010,000008
000370,000003,000006,000006,000003
000371,000012,000011,000006,000006
000372,000004,000004,000006,000007
000373,000010,000004,000007,000010
000374,000003,000007,000011,000005
000375,000004,000006,000006,000007
000376,000009,000007,000007,000005
000377,000009,000005,000008,000006
000378,000008,000003,000005,000002
000379,000008,000005,000005,000006
000380,000010,000005,000008,000004
000381,000007,000002,000010,000003
000382,000008,000009,000008,000007
000383,000006,000002,000004,000005
000384,000005,000001,000004,000003
000385,000014,000006,000005,000008
000386,000004,000005,000010,000006
000387,000009,000005,000006,000006
000388,000005,000002,000003,000003
000389,000005,000005,000006,000006
000390,000004,000006,000008,000007
000391,000007,000007,000004,000006
000392,000006,000005,000004,000006
000393,000006,000006,000004,000003
000394,000013,000005,000006,000004
000395,000006,000001,000004,000005
000396,000004,000002,000007,000006
000397,000007,000003,000009,000006
000398,000008,000001,000002,000004
000399,000009,000007,000005,000005
000400,000004,000003,000008,000006
000401,000015,000000,000007,000007
000402,000007,000004,000007,000007
000403,000011,000006,000007,000002
000404,000002,000003,000010,000006
000405,000005,000004,000006,000001
000406,000009,000003,000012,000001
000407,000004,000007,000005,000009
000408,000006,000004,000002,000002
000409,000004,000005,000009,000003
000410,000009,000002,000001,000002
000411,000004,000003,000004,000004
000412,000011,000003,000001,000004
000413,000009,000002,000007,000002
000414,000010,000002,000004,000002
000415,000014,000005,000008,000003
000416,000009,000001,000009,000003
000417,000005,000004,000005,000003
000418,000006,000001,000003,000007
000419,000001,000001,000004,000000
000420,000009,000005,000005,000001
000421,000011,000003,000005,000001
000422,000007,000002,000004,000002
000423,000009,000000,000002,000004
000424,000005,000001,000004,000003
000425,000008,000005,000006,000003
000426,000005,000004,000005,000001
000427,000006,000003,000006,000003
000428,000006,000000,000007,000005
000429,000005,000001,000006,000003
000430,000010,000004,000006,000003
000431,000003,000002,000005,000005
000432,000007,000003,000005,000003
000433,000008,000002,000008,000001
000434,000006,000002,000007,000000
000435,000005,000003,000003,000005
000436,000002,000000,000003,000002
000437,000002,000004,000004,000001
000438,000004,000000,000003,000004
000439,000003,000002,000002,000005
000440,000005,000002,000002,000003
000441,000004,000003,000003,000002
000442,000006,000003,000001,000000
000443,000006,000001,000003,000004
000444,000005,000001,000007,000002
000445,000003,000003,000003,000001
000446,000006,000002,000002,000002
000447,000006,000001,000005,000006
000448,000008,000000,000002,000001
000449,000009,000001,000002,000004
000450,000013,000001,000003,000001
000451,000013,000001,000003,000000
000452,000004,000002,000002,000003
000453,000007,000002,000001,000003
000454,000006,000001,000002,000001
000455,000005,000002,000001,000000
000456,000006,000001,000001,000002
000457,000005,000004,000001,000003
000458,000013,000004,000006,000002
000459,000008,000004,000004,000002
000460,000010,000004,000003,000001
000461,000007,000001,000005,000001
000462,000006,000002,000003,000003
000463,000009,000002,000001,000004
000464,000009,000002,000007,000000
000465,000011,000002,000005,000008
000466,000013,000002,000005,000005
000467,000003,000004,000003,000002
000468,000016,000005,000003,000002
000469,000006,000002,000007,000004
000470,000008,000006,000003,000004
000471,000012,000001,000002,000003
000472,000005,000002,000002,000005
000473,000009,000006,000001,000003
000474,000004,000002,000002,000002
000475,000008,000005,000005,000005
000476,000008,000002,000003,000003
000477,000003,000003,000004,000004
000478,000006,000005,000005,000004
000479,000005,000004,000001,000003
000480,000008,000008,000005,000004
000481,000005,000002,000003,000001
000482,000005,000003,000001,000000
000483,000000,000002,000002,000002
000484,000006,000002,000002,000002
000485,000003,000005,000002,000005
000486,000006,000002,000007,000002
000487,000005,000003,000003,000003
000488,000007,000005,000004,000004
000489,000006,000005,000002,000004
000490,000004,000006,000000,000001
000491,000001,000003,000002,000006
000492,000003,000004,000003,000001
000493,000002,000006,000003,000002
000494,000003,000004,000003,000003
000495,000004,000004,000002,000006
000496,000003,000003,000003,000003
000497,000005,000008,000004,000001
000498,000001,000004,000005,000001
000499,000004,000004,000000,000001
